version_id,scenario_code,option_code,option_text_en,option_text_ar
v2,D11_05,D,Choose a visible role with steady recognition and humane pace.,أختار دورا واضحا بتقدير مستمر وإيقاع إنساني.
v2,D11_06,A,"Take the high-risk, high-impact route and optimize for greatness.",آخذ مسار الأثر العالي والمخاطرة العالية وأركز على العظمة.
v2,D11_06,B,Choose the solid route that supports daily presence at home.,أختار المسار المستقر الذي يدعم الحضور اليومي في البيت.
v2,D11_06,C,Design a five-year plan with non-negotiable personal boundaries.,أصمم خطة خمسية بحدود شخصية غير قابلة للتنازل.
v2,D11_06,D,Pick a role where your contributions are seen and respected.,أختار دورا تظهر فيه مساهمتي وتحظى بالاحترام.
v2,D11_07,A,Join and commit fully to maximize scale and growth.,أنضم وألتزم كليا لتعظيم التوسع والنمو.
v2,D11_07,B,Decline terms that erase private life and relationships.,أرفض شروطا تمحو الحياة الخاصة والعلاقات.
v2,D11_07,C,"Accept with strict scope, delegation, and time-boxed commitments.",أقبل مع نطاق صارم وتفويض والتزامات زمنية محددة.
v2,D11_07,D,Accept if role clarity and fair credit are contractually guaranteed.,أقبل إذا ضمنت العقود وضوح الدور والفضل العادل.
v2,D11_08,A,Legacy means daring goals that outlive me.,الإرث عندي يعني أهدافا جريئة تتجاوز عمري.
v2,D11_08,B,Legacy means people remember I was present and reliable.,الإرث عندي أن يتذكرني الناس حاضرا ويمكن الاعتماد علي.
v2,D11_08,C,Legacy means durable success without burning my core relationships.,الإرث عندي نجاح مستدام دون حرق علاقاتي الأساسية.
v2,D11_08,D,Legacy means impact that earns trust and lasting respect.,الإرث عندي أثر يكسب الثقة والتقدير الطويل.
v2,D11_09,A,Use one equal lottery for all eligible patients.,أعتمد قرعة متساوية واحدة لكل المرضى المؤهلين.
v2,D11_09,B,"Prioritize children, pregnant women, and highest vulnerability.",أعطي الأولوية للأطفال والحوامل والأكثر هشاشة.
v2,D11_09,C,Split supply: protected quotas plus transparent lottery for the rest.,أقسم الكمية: حصص محمية ثم قرعة شفافة للبقية.
v2,D11_09,D,Prioritize according to evidence-based survival benefit scores.,أرتب الأولوية وفق مؤشرات فائدة علاجية مبنية على الأدلة.
v2,D11_10,A,Apply identical access criteria with no subgroup preference.,أطبق معايير وصول متماثلة بلا تفضيل فئة.
v2,D11_10,B,Reserve first rounds for patients with lowest baseline resilience.,أحجز الجولات الأولى لمن لديهم أدنى قدرة على التحمل.
v2,D11_10,C,"Guarantee vulnerable minimum access, then equal chance distribution.",أضمن حدا أدنى للفئات الأضعف ثم توزيع فرصة متساوية.
v2,D11_10,D,Use triage scoring protocol reviewed by clinical data teams.,أستخدم بروتوكول فرز تراجعه فرق بيانات سريرية.
v2,D11_11,A,Announce equality-of-chance policy to avoid favoritism.,أعلن سياسة تكافؤ الفرص لتجنب المحاباة.
v2,D11_11,B,Announce protection-first policy for groups at greatest risk.,أعلن سياسة الحماية أولا للفئات الأشد خطرا.
v2,D11_11,C,Announce two-tier policy combining vulnerability and lottery.,أعلن سياسة مزدوجة تجمع الهشاشة والقرعة.
v2,D11_11,D,Announce data-driven policy and publish criteria openly.,أعلن سياسة مبنية على البيانات مع نشر المعايير علنا.
v2,D11_12,A,Distribute with neutral queueing plus random tie-breaks.,أوزع بطابور محايد مع قرعة عند التعادل.
v2,D11_12,B,Send first doses to those least able to absorb disease impact.,أوجه الجرعات الأولى لمن لا يستطيعون تحمل أثر المرض.
v2,D11_12,C,"Create mobile lanes: one for fragile groups, one for general queue.",أفتح مسارين ميدانيين: للفئات الهشة وللطابور العام.
v2,D11_12,D,Train teams on a simple clinical scoring card for allocation.,أدرب الفرق على بطاقة تقييم سريري مبسطة للتوزيع.
v2,D11_13,A,Give everyone the same bonus because responsibility is shared.,أمنح الجميع نفس الزيادة لأن المسؤولية مشتركة.
v2,D11_13,B,Score each member by documented contribution and quality.,أقيّم كل عضو حسب المساهمة الموثقة وجودتها.
v2,D11_13,C,Assign equal base points plus a limited merit top-up.,أعطي أساسا متساويا مع زيادة محدودة حسب الجدارة.
v2,D11_13,D,Use peer-confirmed contribution logs and group agreement.,أعتمد سجلات مساهمة يثبتها الأقران واتفاق المجموعة.
v2,D11_14,A,Standardize bonus equally to reduce bias and conflict.,أوحد الزيادة بالتساوي لتقليل التحيز والخلاف.
v2,D11_14,B,Differentiate points by effort hours and output impact.,أفرق النقاط حسب ساعات الجهد وأثر المخرجات.
v2,D11_14,C,Weight 70% equal participation and 30% performance.,أوزن 70% مشاركة متساوية و30% أداء.
v2,D11_14,D,Hold a transparent team review meeting before final allocation.,أعقد مراجعة فريق شفافة قبل التوزيع النهائي.
v2,D11_15,A,Adopt strict equal-split policy for all team submissions.,أعتمد سياسة تقسيم متساو صارمة لكل الفرق.
v2,D11_15,B,Adopt merit-index policy tied to measurable deliverables.,أعتمد مؤشر جدارة مرتبطا بمخرجات قابلة للقياس.
v2,D11_15,C,Adopt blended policy combining collective and individual metrics.,أعتمد سياسة مركبة تجمع مؤشرات جماعية وفردية.
v2,D11_15,D,Adopt co-created rubric validated by student representatives.,أعتمد سلم تقييم مشترك يراجعه ممثلو الطلاب.
v2,D11_16,A,Protect unity by distributing rewards equally.,أحمي وحدة الفريق بتوزيع المكافأة بالتساوي.
v2,D11_16,B,Protect excellence by matching rewards to effort depth.,أحمي التميز بربط المكافأة بعمق الجهد.
v2,D11_16,C,Protect both with a floor guarantee and capped differentiation.,أحمي الاثنين بضمان حد أدنى وتفاوت محدود.
v2,D11_16,D,Protect trust through peer discussion and written consensus.,أحمي الثقة عبر نقاش الأقران وتوافق مكتوب.
v2,D11_17,A,Divide by equal monetary value for every sibling.,أقسم بالقيمة المالية المتساوية لكل ابن.
v2,D11_17,B,"Adjust shares for disability, income gaps, and care burdens.",أعدل الحصص حسب الإعاقة وفجوة الدخل وأعباء الرعاية.
v2,D11_17,C,Keep equal principal shares and add a hardship adjustment fund.,أبقي الأصل متساويا مع صندوق تعديل لحالات العسر.
v2,D11_17,D,Convert part of assets into stable family income instruments.,أحول جزءا من الأصول إلى أدوات دخل عائلية مستقرة.
v2,D11_18,A,Apply one neutral formula with no personal exceptions.,أطبق صيغة محايدة واحدة دون استثناءات شخصية.
v2,D11_18,B,Recognize unpaid caregiving through compensatory share adjustments.,أراعي الرعاية غير المدفوعة بتعديلات تعويضية.
v2,D11_18,C,"Use legal equality, then voluntary support transfers.",أستخدم مساواة قانونية ثم تحويلات دعم طوعية.
v2,D11_18,D,Protect future solvency before distributing liquid assets.,أحمي الملاءة المستقبلية قبل توزيع السيولة.
v2,D11_19,A,Equalize net value after debt deductions for all heirs.,أساوي القيمة الصافية بعد خصم الديون لكل الورثة.
v2,D11_19,B,Prioritize dependents with urgent needs in initial allocation.,أقدم أصحاب الاحتياج العاجل في التوزيع الأولي.
v2,D11_19,C,Allocate core assets equally and flexibility assets by need.,أوزع الأصول الأساسية بالتساوي والمرنة حسب الحاجة.
v2,D11_19,D,Assign income-producing assets to preserve family stability.,أوزع الأصول المولدة للدخل لحفظ الاستقرار العائلي.
v2,D11_20,A,Fairness is equal rules for all members.,العدل عندي قواعد متساوية للجميع.
v2,D11_20,B,Fairness is protecting those with heavier burdens.,العدل عندي حماية من يحملون أعباء أثقل.
v2,D11_20,C,Fairness is equal rights with compassionate correction.,العدل عندي حقوق متساوية مع تصحيح رحيم.
v2,D11_20,D,Fairness is a plan that keeps everyone financially secure.,العدل عندي خطة تحفظ أمان الجميع المالي.
v2,D11_21,A,Keep one fixed fine for all violators.,أبقي غرامة ثابتة واحدة لكل المخالفين.
v2,D11_21,B,Set fines proportional to verified income.,أجعل الغرامات متناسبة مع الدخل الموثق.
v2,D11_21,C,Use progressive bands with minimum and maximum caps.,أعتمد شرائح تصاعدية مع حدود دنيا وعليا.
v2,D11_21,D,Add restorative public service as an alternative path.,أضيف خدمة عامة إصلاحية كمسار بديل.
v2,D11_22,A,"Defend legal sameness: same amount, same offense.",أدافع عن تماثل القانون: نفس المبلغ لنفس المخالفة.
v2,D11_22,B,Defend equal impact: amount should hurt proportionally.,أدافع عن تماثل الأثر: يجب أن يتناسب الألم المالي.
v2,D11_22,C,Propose blended model: fixed core plus income multiplier.,أقترح نموذجا مركبا: أساس ثابت مع معامل دخل.
v2,D11_22,D,Pair penalties with local safety education service hours.,أقرن العقوبات بساعات خدمة توعوية محلية.
v2,D11_23,A,Stabilize enforcement by preserving fixed-ticket simplicity.,أثبت التنفيذ بالإبقاء على بساطة الغرامة الثابتة.
v2,D11_23,B,Protect dignity by avoiding punishments that crush the poor.,أحمي الكرامة بتجنب عقوبات تسحق الفقير.
v2,D11_23,C,Create indexed ranges updated annually with clear thresholds.,أبني نطاقات مفهرسة تحدث سنويا بعتبات واضحة.
v2,D11_23,D,Fund community repair programs from part of collected fines.,أمول برامج إصلاح مجتمعي بجزء من الغرامات المحصلة.
v2,D11_24,A,Prioritize legal clarity over socioeconomic differences.,أقدم وضوح القانون على الفروق الاقتصادية.
v2,D11_24,B,Prioritize humane fairness over identical nominal amounts.,أقدم الإنصاف الإنساني على التماثل الرقمي.
v2,D11_24,C,Prioritize consistency and proportionality together.,أقدم الاتساق والتناسب معا.
v2,D11_24,D,Prioritize social repair and safer shared behavior.,أقدم الإصلاح الاجتماعي وسلوكا مشتركا أكثر أمانا.
v2,D11_25,A,Prefer fewer years packed with meaning and purpose.,أفضل سنوات أقل مليئة بالمعنى والغاية.
v2,D11_25,B,Prefer more years with gentle joy and low turbulence.,أفضل سنوات أكثر بفرح هادئ واضطراب أقل.
v2,D11_25,C,Prefer a balanced arc: steady life with planned peak moments.,أفضل قوسا متوازنا: حياة مستقرة مع قمم مخططة.
v2,D11_25,D,Prefer long-horizon wellbeing and sustainable vitality.,أفضل عافية ممتدة وحيوية مستدامة.
v2,D11_26,A,Depth gives life value even if time is shorter.,العمق يمنح الحياة قيمتها حتى لو قصر الزمن.
v2,D11_26,B,Duration gives room for evolving meaning over time.,الامتداد يمنح مساحة لمعنى يتطور مع الوقت.
v2,D11_26,C,Depth and duration both matter when deliberately balanced.,العمق والامتداد مهمان عند موازنتهما بوعي.
v2,D11_26,D,Health continuity is the base that enables any meaning.,استمرارية الصحة هي القاعدة التي تمكن أي معنى.
v2,D11_27,A,Choose intensity package to maximize existential richness.,أختار باقة الكثافة لتعظيم ثراء التجربة الوجودية.
v2,D11_27,B,Choose extension package for calmer years and simple joys.,أختار باقة الإطالة لسنوات أهدأ وفرح أبسط.
v2,D11_27,C,Choose moderate package with periodic high points.,أختار باقة معتدلة مع قمم دورية.
v2,D11_27,D,Choose package tied to preventive care and stress limits.,أختار باقة مرتبطة بالوقاية وحدود الضغط.
v2,D11_28,A,Write principles around purpose before comfort.,أكتب مبادئ تضع الغاية قبل الراحة.
v2,D11_28,B,Write principles around enjoyment before pressure.,أكتب مبادئ تضع الاستمتاع قبل الضغط.
v2,D11_28,C,Write principles that protect both ambition and rest.,أكتب مبادئ تحمي الطموح والراحة معا.
v2,D11_28,D,"Write principles around sleep, movement, and mental hygiene.",أكتب مبادئ حول النوم والحركة والنظافة النفسية.
v2,D11_29,A,Choose the perfected day for aesthetic completion and control.,أختار اليوم المتقن لاكتمال جمالي وسيطرة كاملة.
v2,D11_29,B,"Choose changing time with risk, novelty, and discovery.",أختار الزمن المتغير بما فيه من مخاطرة واكتشاف.
v2,D11_29,C,Choose stable routines while reserving windows for renewal.,أختار روتينا مستقرا مع نوافذ مخصصة للتجديد.
v2,D11_29,D,Choose ongoing learning through new contexts and transitions.,أختار التعلم المستمر عبر سياقات وتحولات جديدة.
v2,D11_30,A,Accept freeze mode and refine one beautiful chapter forever.,أقبل وضع التجميد وأصقل فصلا جميلا واحدا للأبد.
v2,D11_30,B,Reject freeze mode and embrace unknown chapters.,أرفض التجميد وأحتضن فصولا مجهولة.
v2,D11_30,C,Accept partial freeze: anchors plus periodic change cycles.,أقبل تجميدا جزئيا: ثوابت مع دورات تغيير.
v2,D11_30,D,Reject freeze to preserve adaptation and skill growth.,أرفض التجميد للحفاظ على التكيف ونمو المهارات.
v2,D11_31,A,Prioritize artistic completion of a golden moment.,أعطي أولوية لاكتمال فني للحظة ذهبية.
v2,D11_31,B,Prioritize real-life uncertainty as a source of meaning.,أعطي أولوية لعدم اليقين الواقعي كمصدر للمعنى.
v2,D11_31,C,Prioritize continuity with controlled experimentation.,أعطي أولوية للاستمرارية مع تجريب مضبوط.
v2,D11_31,D,Prioritize accumulated knowledge across life stages.,أعطي أولوية للمعرفة المتراكمة عبر المراحل.
v2,D11_32,A,Say yes if beauty and serenity are permanently guaranteed.,أقول نعم إذا ضمنت الجمال والسكينة بشكل دائم.
v2,D11_32,B,Say no because growth needs friction and surprise.,أقول لا لأن النمو يحتاج احتكاكا ومفاجأة.
v2,D11_32,C,Say yes with periodic reset points to avoid stagnation.,أقول نعم مع نقاط إعادة ضبط دورية لتجنب الركود.
v2,D11_32,D,"Say no and keep exploring new people, systems, and ideas.",أقول لا وأواصل استكشاف أشخاص وأنظمة وأفكار جديدة.
v2,D11_33,A,I fear wasting years on low-value habits.,أخاف هدر السنوات في عادات قليلة القيمة.
v2,D11_33,B,I fear avoiding bold moves and losing rare opportunities.,أخاف تجنب الخطوات الجريئة وفوات فرص نادرة.
v2,D11_33,C,I fear chasing too hard and forgetting to feel life.,أخاف المطاردة المفرطة ونسيان مذاق الحياة.
v2,D11_33,D,I fear success that costs my closest relationships.,أخاف نجاحا يكلفني أقرب علاقاتي.
v2,D11_34,A,Time is sacred; I must direct it toward meaningful output.,الوقت مقدس؛ يجب أن أوجهه لمخرجات ذات معنى.
v2,D11_34,B,Time is a frontier; I must test myself at the edge.,الوقت حدود جديدة؛ يجب أن أختبر نفسي عند الحافة.
v2,D11_34,C,"Time is lived experience, not only productivity.",الوقت تجربة معيشة وليس إنتاجية فقط.
v2,D11_34,D,Time is shared memory with people who matter.,الوقت ذاكرة مشتركة مع من يهمونني.
v2,D11_35,A,My risk is comfort loops that block progress.,خطري دوائر الراحة التي تمنع التقدم.
v2,D11_35,B,My risk is fear loops that block adventure.,خطري دوائر الخوف التي تمنع المغامرة.
v2,D11_35,C,My risk is intensity loops that exhaust joy.,خطري دوائر الشدة التي تستنزف الفرح.
v2,D11_35,D,My risk is isolation loops that thin my support network.,خطري دوائر العزلة التي تضعف شبكة دعمي.
v2,D11_36,A,Do not confuse movement with meaningful progress.,لا تخلط بين الحركة والتقدم الحقيقي.
v2,D11_36,B,Do not postpone brave attempts forever.,لا تؤجل المحاولات الشجاعة إلى الأبد.
v2,D11_36,C,"Do not skip rest, play, and emotional breathing.",لا تهمل الراحة والمرح والتنفس العاطفي.
v2,D11_36,D,Do not neglect friendships while building your future.,لا تهمل الصداقات أثناء بناء مستقبلك.
v2,D11_37,A,Accept and deploy peak years where impact is maximal.,أقبل وأستثمر سنوات الذروة حيث الأثر أعلى.
v2,D11_37,B,Decline and keep the full life story intact.,أرفض وأحافظ على القصة الكاملة للحياة.
v2,D11_37,C,Accept only if linked to critical security obligations.,أقبل فقط إذا ارتبطت الصفقة بمسؤوليات أمان مصيرية.
v2,D11_37,D,Decline and improve present capacity through health discipline.,أرفض وأحسن القدرة الحالية بانضباط صحي.
v2,D11_38,A,Trade for earlier productivity and execution power.,أبادل من أجل إنتاجية وقوة تنفيذ مبكرتين.
v2,D11_38,B,Refuse to fragment the natural arc of existence.,أرفض تجزئة القوس الطبيعي للوجود.
v2,D11_38,C,Approve only with strict risk and dependency safeguards.,أوافق فقط مع ضوابط صارمة للمخاطر والاعتمادية.
v2,D11_38,D,Prefer preventive longevity over timeline engineering.,أفضل طول عمر وقائيا على هندسة الزمن.
v2,D11_39,A,"Yes, if it creates decisive momentum early.",نعم، إذا صنع زخما حاسما في البدايات.
v2,D11_39,B,"No, each stage has meaning beyond utility.",لا، كل مرحلة تحمل معنى يتجاوز المنفعة.
v2,D11_39,C,"Maybe, only for urgent family or societal protection.",ربما، فقط لحماية عائلية أو مجتمعية عاجلة.
v2,D11_39,D,"No, optimize energy via sleep, nutrition, and movement.",لا، أحسن الطاقة عبر النوم والتغذية والحركة.
v2,D11_40,A,Time is an investment asset; timing can beat quantity.,الوقت أصل استثماري؛ التوقيت قد يتفوق على الكمية.
v2,D11_40,B,Time is an indivisible narrative that forms identity.,الوقت سردية غير قابلة للتجزئة تشكل الهوية.
v2,D11_40,C,Time is a responsibility; safety constraints come first.,الوقت مسؤولية؛ قيود السلامة تأتي أولا.
v2,D11_40,D,Time is embodied; health quality should guide decisions.,الوقت متجسد؛ جودة الصحة يجب أن تقود القرار.
v2,D11_41,A,"Know when, so I can prepare strategy and timing.",أعرف متى كي أجهز الاستراتيجية والتوقيت.
v2,D11_41,B,"Know what, so I can orient my life toward meaning.",أعرف ماذا كي أوجه حياتي نحو المعنى.
v2,D11_41,C,Know who will share the moment with me.,أعرف مع من سأشارك تلك اللحظة.
v2,D11_41,D,Prefer not to know and stay grateful for unfolding life.,أفضل ألا أعرف وأبقى ممتنا لما يتكشف من الحياة.
v2,D11_42,A,Choose timeline intelligence to optimize execution windows.,أختار ذكاء التوقيت لتحسين نوافذ التنفيذ.
v2,D11_42,B,Choose purpose intelligence to refine direction.,أختار ذكاء المعنى لتحسين الاتجاه.
v2,D11_42,C,Choose relationship intelligence to protect key bonds.,أختار ذكاء العلاقة لحماية الروابط الأساسية.
v2,D11_42,D,Choose uncertainty with gratitude instead of prediction dependence.,أختار الغموض مع الامتنان بدل الاعتماد على التنبؤ.
v2,D11_43,A,Reveal the date card to plan backwards.,أكشف بطاقة التاريخ لأخطط عكسيا.
v2,D11_43,B,Reveal the content card to guide choices daily.,أكشف بطاقة المحتوى لتوجيه الاختيارات يوميا.
v2,D11_43,C,Reveal the companion card to invest in that relationship.,أكشف بطاقة الرفيق لأستثمر في تلك العلاقة.
v2,D11_43,D,Keep cards closed and practice trustful presence.,أبقي البطاقات مغلقة وأمارس حضورا واثقا.
v2,D11_44,A,I control cadence and milestones.,أتحكم في الإيقاع والمحطات.
v2,D11_44,B,I control direction and meaning quality.,أتحكم في الاتجاه وجودة المعنى.
v2,D11_44,C,I control relational depth and loyalty.,أتحكم في عمق العلاقات والوفاء.
v2,D11_44,D,I control my response through gratitude and acceptance.,أتحكم في استجابتي عبر الامتنان والقبول.
v2,D11_45,A,I fear a life turned into tasks without felt joy.,أخاف حياة تحولت إلى مهام بلا متعة محسوسة.
v2,D11_45,B,I fear years passing without milestones that matter.,أخاف مرور السنوات دون محطات تستحق.
v2,D11_45,C,I fear losing balance between growth and human needs.,أخاف فقدان التوازن بين النمو واحتياجات الإنسان.
v2,D11_45,D,I fear succeeding alone without social contribution.,أخاف النجاح منفردا دون أثر اجتماعي.
v2,D11_46,A,Regret is sensory emptiness despite productivity.,الندم عندي فراغ حسي رغم الإنتاجية.
v2,D11_46,B,Regret is motion without destination.,الندم عندي حركة بلا محطة.
v2,D11_46,C,Regret is imbalance that burns both work and home.,الندم عندي اختلال يحرق العمل والبيت.
v2,D11_46,D,Regret is weak service to community needs.,الندم عندي ضعف خدمة احتياجات المجتمع.
v2,D11_47,A,I choose to protect joy in the process.,أختار حماية المتعة داخل المسار.
v2,D11_47,B,I choose to protect outcomes worth the effort.,أختار حماية نتائج تستحق الجهد.
v2,D11_47,C,I choose to protect both progress and recovery.,أختار حماية التقدم والتعافي معا.
v2,D11_47,D,I choose to protect public good alongside personal goals.,أختار حماية الخير العام مع الأهداف الشخصية.
v2,D11_48,A,I fear becoming a burned-out achiever.,أخاف أن أصبح منجزا مستنزفا.
v2,D11_48,B,I fear becoming a comfortable drifter.,أخاف أن أصبح متجولا مرتاحا بلا إنجاز.
v2,D11_48,C,I fear becoming inconsistent across life domains.,أخاف أن أصبح غير متسق بين مجالات الحياة.
v2,D11_48,D,I fear becoming detached from my community responsibility.,أخاف أن أنفصل عن مسؤوليتي تجاه المجتمع.
v2,D12_01,A,Take away something he likes until he commits.,أحرمه من شيء يحبه حتى يلتزم.
v2,D12_01,B,Help him tidy up this time.,أساعده في الترتيب هذه المرة.
v2,D12_01,C,Ignore it; his room is his responsibility.,أتجاهل الأمر، فغرفته مسؤوليته.
v2,D12_01,D,Discuss calmly why order matters.,أتحدث معه بهدوء عن أهمية النظام.
v2,D12_02,A,Address it firmly and set clear boundaries.,أواجهها بحزم وأضع حدودا واضحة.
v2,D12_02,B,Listen to her advice then do what fits your view.,أستمع لنصائحها ثم أفعل ما أراه مناسبا.
v2,D12_02,C,Avoid the topic to protect her feelings.,أتجنب الموضوع حفاظا على مشاعرها.
v2,D12_02,D,Explain your view gently and ask for understanding.,أشرح لها وجهة نظري بلطف وأطلب تفهمها.
v2,D12_03,A,Skip dinner because the appointment is important.,أعتذر عن الحضور فالموعد مهم.
v2,D12_03,B,Attend dinner and postpone your appointment.,أحضر العشاء وأؤجل موعدي.
v2,D12_03,C,Try to move dinner to another day.,أحاول تأجيل العشاء ليوم آخر.
v2,D12_03,D,Arrive late after your appointment.,أحضر متأخرا بعد انتهاء موعدي.
v2,D12_04,A,Confront him angrily and block access to your things.,أواجهه بغضب وأمنعه من الاقتراب من أغراضي.
v2,D12_04,B,Explain calmly why asking permission matters.,أتحدث معه بهدوء عن أهمية الاستئذان.
v2,D12_04,C,Ignore it because he is younger.,أتجاهل الأمر، فهو أخي الصغير.
v2,D12_04,D,Hide your important belongings from him.,أخفي أغراضي المهمة عنه.
v2,D12_05,A,Congratulate them and hide your disappointment.,أهنئه وأخفي خيبة أملي.
v2,D12_05,B,Ask your manager why they were chosen so you can learn.,أسأل مديري عن أسباب اختياره لأتعلم.
v2,D12_05,C,Feel bitter and lose motivation.,أشعر بالحسرة وأفقد الحماس.
v2,D12_05,D,Work harder for the next opportunity.,أعمل بجهد أكبر لأستحق الترقية القادمة.
v2,D12_06,A,Agree while resenting it internally.,أوافق وأنا كاره للأمر.
v2,D12_06,B,Decline and explain family commitments.,أعتذر وأوضح أن لدي التزامات عائلية.
v2,D12_06,C,Agree but ask for fair compensation.,أوافق وأطلب مقابلا مناسبا.
v2,D12_06,D,Finish quickly then leave.,أنجز العمل بسرعة ثم أنصرف.
v2,D12_07,A,Expose the lie in front of the manager.,أواجهها أمام المدير وأفضح كذبها.
v2,D12_07,B,Wait and address her privately after the meeting.,أنتظر انتهاء الاجتماع وأواجهها على انفراد.
v2,D12_07,C,Stay silent and take the blame to preserve the relationship.,أسكت وأتحمل المسؤولية حفاظا على العلاقة.
v2,D12_07,D,Clarify the facts calmly without accusing her.,أوضح الموقف بهدوء للمدير دون اتهامها.
v2,D12_08,A,Talk to them and push for contribution.,أتحدث معه وأحثه على العمل.
v2,D12_08,B,Escalate to the supervisor.,أشتكي للمشرف عليه.
v2,D12_08,C,Cover the gap yourself.,أعوض تقصيره بنفسي.
v2,D12_08,D,Ignore it and do only your part.,أتجاهل الأمر وأنجز عملي فقط.
v2,D12_09,A,Help as much as you can without hesitation.,أساعده بقدر استطاعتي دون تردد.
v2,D12_09,B,Lend with a clear repayment timeline.,أعيره المال بشرط إعادته في وقت محدد.
v2,D12_09,C,Decline because your situation does not allow it.,أعتذر بأن ظروفي لا تسمح.
v2,D12_09,D,Help by connecting them to other support sources.,أبحث له عن مصادر مساعدة أخرى.
v2,D12_10,A,Support the one you think is right.,أنحاز لمن أعتقد أنه على حق.
v2,D12_10,B,Completely stay out of it.,أعتزل الموقف تماما.
v2,D12_10,C,Try to reconcile them.,أحاول التوفيق بينهما.
v2,D12_10,D,Listen to both without taking sides.,أستمع لكليهما دون إبداء رأي.
v2,D12_11,A,It does not matter; occasions are only habits.,لا يهمني، فالمناسبات مجرد عادات.
v2,D12_11,B,Feel upset but hide it.,أشعر بالضيق لكني لا أظهره.
v2,D12_11,C,Tell them directly that it hurt you.,أواجهه وأخبره أن هذا آلمني.
v2,D12_11,D,Wait to see if they apologize.,أنتظر لأرى إن كان سيعتذر.
v2,D12_12,A,Attend despite being exhausted.,أحضر رغم إرهاقي.
v2,D12_12,B,Decline and explain honestly.,أعتذر وأشرح له السبب بصراحة.
v2,D12_12,C,Decline with another excuse.,أعتذر بعذر آخر كي لا يزعجه السبب الحقيقي.
v2,D12_12,D,Attend briefly then leave.,أحضر لفترة قصيرة ثم أنصرف.
v2,D12_13,A,Confront loudly and force them back.,أواجهه بصوت عال وأطرده.
v2,D12_13,B,Let it pass; it is not worth conflict.,أتركه، فالمشكلة لا تستحق.
v2,D12_13,C,State calmly that it is your turn.,أقول له بهدوء إن الدور لي.
v2,D12_13,D,Ask the place manager to handle it.,أشتكي للمسؤول عن المكان.
v2,D12_14,A,Raise your voice and call the manager.,أرفع صوتي وأستدعي المدير.
v2,D12_14,B,Wait patiently until noticed.,أنتظر بصبر حتى يلاحظني.
v2,D12_14,C,Go remind the waiter politely.,أذهب إليه وأذكره بلطف.
v2,D12_14,D,Leave the restaurant without ordering.,أغادر المطعم دون أن أطلب شيئا.
v2,D12_15,A,Ignore them back.,أتجاهله هو الآخر.
v2,D12_15,B,Initiate greeting next time.,أبادر بالسلام في المرة القادمة.
v2,D12_15,C,Ask other neighbors about them.,أسأل عنه جيرانا آخرين.
v2,D12_15,D,Treat it as unimportant.,لا يهمني الأمر أساسا.
v2,D12_16,A,Sit beside them; the mosque is for everyone.,أجلس بجانبه، فالمسجد للجميع.
v2,D12_16,B,Ask politely for space.,أطلب منه بلطف أن يفسح المكان.
v2,D12_16,C,Wait a little hoping they leave.,أنتظر قليلا لعله يغادر.
v2,D12_16,D,Pray elsewhere without comment.,أصلي في مكان آخر دون تعليق.
v2,D12_17,A,Ignore the mood and continue your day.,أتجاهل المزاج وأكمل يومي.
v2,D12_17,B,Withdraw from people until you feel better.,أعتزل الناس حتى تتحسن حالتي.
v2,D12_17,C,Talk to a close person about it.,أتحدث مع شخص قريب عما أشعر به.
v2,D12_17,D,Do something you enjoy to improve your mood.,أمارس شيئا أحبه لتحسين مزاجي.
v2,D12_18,A,Blame yourself and sink into frustration.,ألوم نفسي وأشعر بالإحباط.
v2,D12_18,B,Try again with a different plan.,أحاول مرة أخرى بخطة مختلفة.
v2,D12_18,C,Switch to a different goal.,أبحث عن هدف جديد بديل.
v2,D12_18,D,Pause to understand why you failed.,أتوقف قليلا لأفهم أسباب الفشل.
v2,D12_19,A,Forgive yourself and stop replaying it.,أسامح نفسي وأتوقف عن التفكير.
v2,D12_19,B,Try to repair the mistake if possible.,أحاول إصلاح الخطأ إن أمكن.
v2,D12_19,C,Discuss the feeling with someone you trust.,أتحدث مع شخص أثق به عن شعوري.
v2,D12_19,D,Carry the guilt as a painful memory.,أعيش مع الذنب كذكرى مؤلمة.
v2,D12_20,A,Plan to use it in the best way.,أخطط لاستغلاله بأفضل طريقة.
v2,D12_20,B,Relax and do nothing.,أسترخي ولا أفعل شيئا.
v2,D12_20,C,Call friends for a spontaneous meetup.,أتصل بأصدقائي لعمل لقاء مفاجئ.
v2,D12_20,D,Finish delayed tasks.,أنجز أعمالا مؤجلة.
v2,D12_21,A,Set one clear boundary for your availability.,أضع حدا واضحا لتوفري في المجموعة.
v2,D12_21,B,Respond kindly when you can and skip the rest.,أرد بلطف عندما أستطيع وأتجاوز الباقي.
v2,D12_21,C,Mute the group and disengage completely.,أكتم المجموعة وأنسحب تماما.
v2,D12_21,D,Suggest a shared schedule so participation is fair.,أقترح جدولا مشتركا ليكون التفاعل عادلا.
v2,D12_22,A,State that instant replies are not always possible.,أوضح أن الرد الفوري ليس ممكنا دائما.
v2,D12_22,B,Reply later with warmth and consistency.,أرد لاحقا بود وباستمرارية.
v2,D12_22,C,Avoid opening the chat to reduce pressure.,أتجنب فتح المحادثة لتخفيف الضغط.
v2,D12_22,D,Agree on specific response windows with family.,أتفق مع العائلة على أوقات محددة للرد.
